Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
7926-IJOOU,Male,50,No,0,San Francisco,94116,37.74441,-122.486764,0,1,Offer E,Yes,16.36,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.3,19.3,0,0,16.36,35.66,Joined,,
7927-AUXBZ,Female,45,No,0,Sun City,92586,33.707483,-117.200006,0,30,Offer C,Yes,9.34,No,Yes,Fiber Optic,8,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.15,2555.9,0,0,280.2,2836.1,Churned,Attitude,Attitude of support person
7928-VJYAB,Male,44,Yes,1,Lemoore,93245,36.303666,-119.825657,9,11,Offer D,Yes,38.48,No,Yes,Fiber Optic,19,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.6,1020.2,0,0,423.28,1443.48,Stayed,,
7929-DMBCV,Female,45,Yes,0,Arroyo Grande,93420,35.176236,-120.483243,6,20,Offer D,Yes,11.39,No,Yes,Fiber Optic,21,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,81,1683.7,0,0,227.8,1911.5,Stayed,,
7929-SKFGK,Male,23,Yes,0,Mentone,92359,34.103578,-117.04054,10,70,Offer A,Yes,21.68,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.3,8244.3,0,0,1517.6,9761.9,Stayed,,
7931-PXHFC,Male,46,No,0,Duarte,91010,34.145695,-117.95982,0,38,None,Yes,46.21,No,Yes,Cable,14,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,62.3,2354.8,0,0,1755.98,4110.78,Churned,Dissatisfaction,Poor expertise of phone support
7932-WPTDS,Female,77,Yes,0,San Diego,92126,32.886925,-117.152162,1,1,None,No,,,Yes,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.8,24.8,0,0,0,24.8,Churned,Competitor,Competitor made better offer
7938-OUHIO,Male,28,No,0,Mill Valley,94941,37.901371,-122.572024,0,3,Offer E,Yes,32.76,No,Yes,Fiber Optic,73,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,293.65,0,0,98.28,391.93,Churned,Attitude,Attitude of service provider
7940-UQQUG,Female,42,Yes,2,Thousand Oaks,91360,34.214054,-118.88109,4,64,None,Yes,13.95,Yes,Yes,Fiber Optic,11,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.4,6721.6,0,0,892.8,7614.4,Stayed,,
7941-RCJOW,Male,34,No,0,Tehama,96090,40.021787,-122.127576,0,65,Offer B,Yes,44.7,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.55,1218.65,0,0,2905.5,4124.15,Stayed,,
7943-RQCHR,Female,34,No,0,Davis,95616,38.508735,-121.678813,0,9,Offer E,Yes,10.07,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.75,889.9,0,30,90.63,1010.53,Churned,Competitor,Competitor offered more data
7945-HLKEA,Female,29,No,0,Half Moon Bay,94019,37.45567,-122.407992,0,60,None,Yes,37.95,Yes,Yes,DSL,27,Yes,No,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,64.75,4039.5,0,120,2277,6436.5,Stayed,,
7945-PRBVF,Male,47,No,0,Nevada City,95959,39.333737,-120.858667,0,35,None,Yes,17.2,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,21.45,705.45,0,0,602,1307.45,Stayed,,
7950-XWOVN,Male,60,No,0,Oxnard,93035,34.18454,-119.224666,0,11,Offer D,No,,,Yes,DSL,22,No,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,34.7,383.55,22.53,150,0,511.02,Stayed,,
7951-QKZPL,Female,21,Yes,0,Saint Helena,94574,38.581354,-122.296283,1,33,None,Yes,35.31,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,24.5,740.3,35.05,0,1165.23,1870.48,Churned,Price,Long distance charges
7951-VRDVK,Female,26,No,0,Laguna Hills,92653,33.606899,-117.717854,0,36,None,Yes,13.9,No,Yes,Cable,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,85.85,3003.55,0,0,500.4,3503.95,Stayed,,
7952-OBOYL,Male,24,No,0,Upland,91786,34.105493,-117.660934,0,3,None,Yes,25.1,No,Yes,Fiber Optic,59,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,89.85,244.45,0,0,75.3,319.75,Joined,,
7954-MLBUN,Male,41,No,0,Santa Barbara,93111,34.460197,-119.802602,0,31,None,Yes,10.05,No,Yes,Fiber Optic,14,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.45,3109.9,43.38,0,311.55,3378.07,Stayed,,
7956-XQWGU,Male,43,No,0,Long Beach,90803,33.760458,-118.129725,0,27,None,Yes,2.59,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.4,460.25,29.59,0,69.93,500.59,Stayed,,
7957-RYHQD,Female,65,No,0,Bellflower,90706,33.887676,-118.127289,0,40,Offer B,Yes,44.86,No,Yes,Fiber Optic,4,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.2,3233.85,0,0,1794.4,5028.25,Churned,Price,Price too high
7963-GQRMY,Female,19,Yes,0,Los Angeles,90004,34.076259,-118.310715,1,3,Offer E,Yes,44.46,No,Yes,DSL,51,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,44.3,134.5,0,0,133.38,267.88,Churned,Price,Extra data charges
7963-SHNDT,Female,63,No,0,Redwood City,94062,37.410567,-122.297152,0,52,None,No,,,Yes,DSL,7,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,39.1,1982.1,0,130,0,2112.1,Stayed,,
7964-VEXDG,Male,61,No,2,Anaheim,92802,33.807864,-117.923782,0,21,Offer D,Yes,13.39,Yes,Yes,Fiber Optic,24,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.35,1747.2,0,0,281.19,2028.39,Stayed,,
7964-YESJC,Female,21,Yes,0,Moorpark,93021,34.312945,-118.858169,6,24,None,Yes,9.3,Yes,Yes,DSL,27,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,66.3,1559.45,32.59,0,223.2,1750.06,Stayed,,
7964-ZRKKG,Male,44,Yes,0,Van Nuys,91411,34.17847,-118.459472,1,67,None,Yes,37.6,Yes,Yes,Fiber Optic,23,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,88.4,5798.3,0,0,2519.2,8317.5,Stayed,,
7966-YOTQW,Male,29,No,0,Nubieber,96068,41.082472,-121.195215,0,10,None,Yes,33.98,Yes,Yes,DSL,59,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.5,568.2,0,0,339.8,908,Stayed,,
7967-HYCDE,Male,26,No,0,Spring Valley,91978,32.730264,-116.950963,0,8,Offer E,Yes,41.93,No,Yes,Fiber Optic,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,70.7,553.4,0,0,335.44,888.84,Stayed,,
7968-QUXNS,Male,24,No,0,Dobbins,95935,39.381174,-121.21191,0,6,None,Yes,27.54,No,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,18.95,110.15,0,0,165.24,275.39,Stayed,,
7969-AULMZ,Female,63,No,0,San Francisco,94104,37.791222,-122.402241,0,21,None,Yes,9.06,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.35,2119.5,0,0,190.26,2309.76,Churned,Other,Moved
7969-FFOWG,Male,30,Yes,0,Littlerock,93543,34.505273,-117.955054,2,65,Offer B,Yes,18.07,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.9,1292.6,0,0,1174.55,2467.15,Stayed,,
7971-HLVXI,Male,62,Yes,2,San Bernardino,92404,34.183286,-117.221722,4,72,Offer A,Yes,44,Yes,Yes,Fiber Optic,20,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.5,6130.85,0,0,3168,9298.85,Stayed,,
7973-DZRKH,Female,20,No,1,Riverside,92507,33.976328,-117.319786,0,66,Offer A,Yes,27.09,Yes,Yes,Fiber Optic,51,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,90.95,5930.05,0,0,1787.94,7717.99,Stayed,,
7975-JMZNT,Male,19,Yes,0,Columbia,95310,38.085839,-120.37855,1,66,Offer A,Yes,23.27,Yes,Yes,DSL,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,91.7,6075.9,0,0,1535.82,7611.72,Stayed,,
7975-TZMLR,Male,37,No,0,Reedley,93654,36.636638,-119.421842,0,47,None,Yes,16.64,Yes,Yes,Fiber Optic,8,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.1,4889.3,0,0,782.08,5671.38,Stayed,,
7976-CICYS,Male,49,No,0,Woodland Hills,91367,34.178068,-118.615714,0,4,None,Yes,27.04,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.7,83.75,0,0,108.16,191.91,Stayed,,
7977-HXJKU,Male,45,No,2,Scotia,95565,40.440636,-124.098739,0,21,Offer D,Yes,27.6,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.6,397,0,0,579.6,976.6,Stayed,,
7978-DKUQH,Female,26,Yes,0,Lake Elsinore,92532,33.705836,-117.318204,7,25,None,Yes,37.1,No,Yes,Fiber Optic,82,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6,1797.75,0,0,927.5,2725.25,Stayed,,
7979-CORPM,Male,40,No,0,Oakdale,95361,37.785033,-120.776141,0,24,None,Yes,35.93,Yes,Yes,Fiber Optic,5,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90.55,2282.55,0,0,862.32,3144.87,Churned,Other,Don't know
7980-MHFLQ,Female,42,Yes,3,Independence,93526,36.869584,-118.189241,5,72,Offer A,Yes,18.21,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,24.9,1859.2,0,0,1311.12,3170.32,Stayed,,
7982-VCELR,Female,20,No,0,Ramona,92065,33.044541,-116.833922,0,36,None,Yes,19.64,No,Yes,Fiber Optic,71,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.8,3565.65,30.26,0,707.04,4242.43,Stayed,,
7989-AWGEH,Male,24,Yes,2,San Luis Obispo,93405,35.236549,-120.727344,8,49,Offer B,No,,,Yes,DSL,47,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,39.2,1838.15,0,0,0,1838.15,Stayed,,
7989-CHGTL,Male,52,No,0,San Diego,92122,32.85723,-117.209774,0,1,Offer E,Yes,14.17,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.6,19.6,0,0,14.17,33.77,Churned,Competitor,Competitor made better offer
7989-VCQOH,Male,29,Yes,1,Auberry,93602,36.991762,-119.242874,3,18,None,Yes,10.29,No,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.25,1611.15,0,0,185.22,1796.37,Stayed,,
7993-NQLJE,Male,39,Yes,1,Glenn,95943,39.597975,-122.032248,7,15,None,Yes,32.73,No,Yes,Fiber Optic,17,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,75.1,1151.55,0,0,490.95,1642.5,Stayed,,
7993-PYKOF,Male,20,Yes,0,Rio Nido,95471,38.522328,-122.97932,1,8,None,Yes,5.34,No,Yes,Fiber Optic,42,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75,632.95,0,0,42.72,675.67,Churned,Dissatisfaction,Network reliability
7994-UYIVZ,Male,62,Yes,0,Miramonte,93641,36.696759,-119.024051,1,8,Offer E,Yes,39.59,Yes,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.65,659.45,0,70,316.72,1046.17,Stayed,,
7994-XIRTR,Male,79,No,0,Roseville,95747,38.784329,-121.373245,0,54,Offer B,Yes,5.14,No,Yes,DSL,6,No,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,65.25,3529.95,33.07,0,277.56,3774.44,Stayed,,
7995-ZHHNZ,Male,56,Yes,0,Fullerton,92832,33.868316,-117.929029,1,42,Offer B,Yes,20.65,Yes,Yes,DSL,25,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-7,2386.85,28.83,0,867.3,3225.32,Stayed,,
7996-BPXHY,Female,44,Yes,3,San Francisco,94111,37.801776,-122.402293,5,13,None,Yes,35.19,Yes,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,25,332.5,0,0,457.47,789.97,Stayed,,
7996-MHXLW,Female,51,No,0,Ocotillo,92259,32.698964,-115.886656,0,66,Offer A,Yes,20.77,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,25.15,1683.6,0,0,1370.82,3054.42,Stayed,,
7997-EASSD,Female,56,Yes,0,Redwood City,94061,37.461251,-122.235414,1,63,Offer B,Yes,38.85,Yes,Yes,Fiber Optic,27,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,81.2,4965.1,0,0,2447.55,7412.65,Stayed,,
7998-WNZEM,Male,51,No,0,San Francisco,94131,37.746699,-122.442833,0,71,None,Yes,12.27,Yes,Yes,DSL,21,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.6,5708.2,0,0,871.17,6579.37,Stayed,,
7998-ZLXWN,Female,21,Yes,0,Larkspur,94939,37.937082,-122.532369,3,15,None,Yes,12.41,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.45,330.8,0,0,186.15,516.95,Stayed,,
8000-REIQB,Female,73,No,0,San Diego,92117,32.825086,-117.199424,0,1,Offer E,Yes,22.5,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,69.95,0,10,22.5,102.45,Churned,Competitor,Competitor made better offer
8003-EWNDZ,Female,52,No,0,Philo,95466,39.094102,-123.500853,0,10,None,Yes,10.46,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,21.2,222.65,0,0,104.6,327.25,Stayed,,
8006-PYCSW,Female,60,No,0,Los Angeles,90040,33.994524,-118.149953,0,2,None,Yes,35.5,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.1,39.8,0,0,71,110.8,Joined,,
8007-YYPWD,Female,52,No,0,Homeland,92548,33.761894,-117.120868,0,15,None,Yes,40.97,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,25.05,369.1,0,0,614.55,983.65,Stayed,,
8008-ESFLK,Female,43,Yes,0,Capitola,95010,36.977025,-121.952864,1,53,None,Yes,6.68,No,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,110.5,5835.5,0,0,354.04,6189.54,Stayed,,
8008-HAWED,Male,38,No,0,Los Angeles,90027,34.127194,-118.295647,0,14,Offer D,No,,,Yes,Cable,6,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,50.75,712.75,0,10,0,722.75,Churned,Competitor,Competitor had better devices
8008-OTEZX,Female,30,Yes,2,Villa Park,92861,33.817473,-117.810462,1,35,Offer C,Yes,18.29,No,No,,,,,,,,,,,One Year,No,Credit Card,19.65,708.8,0,0,640.15,1348.95,Stayed,,
8010-EZLOU,Male,75,No,0,San Marino,91108,34.122671,-118.112911,0,15,None,Yes,12.08,Yes,Yes,Fiber Optic,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.2,1217.25,0,0,181.2,1398.45,Churned,Competitor,Competitor offered higher download speeds
8012-SOUDQ,Female,65,No,0,Los Angeles,90059,33.927254,-118.249826,0,43,Offer B,Yes,12.58,Yes,Yes,Fiber Optic,26,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,90.25,3838.75,0,0,540.94,4379.69,Stayed,,
8015-IHCGW,Female,53,Yes,1,Garden Grove,92844,33.766476,-117.969795,1,72,Offer A,Yes,36.82,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.5,8425.15,42.29,0,2651.04,11033.9,Stayed,,
8016-NCFVO,Male,70,No,0,Glendale,91203,34.153338,-118.262974,0,55,None,Yes,29.3,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,116.5,6382.55,0,0,1611.5,7994.05,Stayed,,
8016-ZMGMO,Female,73,Yes,0,Colusa,95932,39.273096,-122.050763,0,66,None,Yes,44.01,Yes,Yes,Cable,17,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.85,4738.85,0,0,2904.66,7643.51,Stayed,,
8017-LXHFA,Female,77,No,0,San Diego,92130,32.957195,-117.202542,0,23,Offer D,Yes,31.17,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,2293.6,0,0,716.91,3010.51,Churned,Competitor,Competitor made better offer
8017-UVSZU,Female,62,Yes,0,Calabasas,91302,34.130861,-118.68346,5,40,None,Yes,48.29,Yes,Yes,DSL,23,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,56.6,2379.1,0,0,1931.6,4310.7,Stayed,,
8019-ENHXU,Male,50,Yes,0,Oakland,94601,37.776523,-122.219268,1,42,Offer B,Yes,34.65,Yes,Yes,Fiber Optic,9,No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.45,4138.05,30.46,140,1455.3,5702.89,Churned,Dissatisfaction,Network reliability
8020-BWHYL,Female,70,No,0,Montrose,91020,34.2112,-118.230625,0,15,None,Yes,7.99,No,Yes,Fiber Optic,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,1147.45,0,0,119.85,1267.3,Churned,Competitor,Competitor offered more data
8022-BECSI,Male,62,No,0,Santa Ysabel,92070,33.174725,-116.743329,0,22,None,Yes,20.46,No,No,,,,,,,,,,,One Year,No,Credit Card,19.6,422.5,0,0,450.12,872.62,Stayed,,
8023-QHAIO,Female,72,Yes,0,Corona,92882,33.819385,-117.600213,7,56,Offer B,Yes,27.56,Yes,Yes,Fiber Optic,29,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.85,4275.75,0,120,1543.36,5939.11,Stayed,,
8024-XNAFQ,Female,66,No,0,Isleton,95641,38.154823,-121.601358,0,72,None,Yes,31.31,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.4,7748.75,0,0,2254.32,10003.07,Stayed,,
8028-PNXHQ,Male,40,Yes,0,Downey,90242,33.921793,-118.140588,4,62,Offer B,Yes,48.73,Yes,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,24.25,1424.6,0,0,3021.26,4445.86,Stayed,,
8029-XYPWT,Male,72,Yes,0,Anaheim,92806,33.83796,-117.870494,1,71,Offer A,Yes,46.82,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,115.05,8016.6,0,0,3324.22,11340.82,Stayed,,
8033-ATFAS,Female,32,Yes,2,San Mateo,94404,37.556094,-122.272437,4,39,Offer C,Yes,48.14,No,Yes,Cable,23,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.85,2341.5,0,0,1877.46,4218.96,Stayed,,
8033-VCZGH,Male,27,Yes,0,Tracy,95376,37.680968,-121.446049,0,50,None,Yes,23.28,Yes,Yes,Fiber Optic,51,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,5231.3,0,0,1164,6395.3,Stayed,,
8034-RYTVV,Female,19,No,0,Rancho Santa Margarita,92688,33.624654,-117.611733,0,55,None,Yes,44.85,Yes,Yes,Fiber Optic,48,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,84.25,4589.85,0,0,2466.75,7056.6,Stayed,,
8035-BUYVG,Male,39,Yes,0,Running Springs,92382,34.186211,-117.07683,1,40,Offer B,No,,,Yes,DSL,21,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,42.35,1716.45,0,0,0,1716.45,Churned,Attitude,Attitude of support person
8035-PWSEV,Female,60,No,0,Hayward,94542,37.656695,-122.048361,0,6,Offer E,Yes,35.88,No,Yes,Fiber Optic,10,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,487.05,0,0,215.28,702.33,Stayed,,
8039-ACLPL,Female,29,Yes,0,Mather,95655,38.549822,-121.266725,6,72,Offer A,Yes,12.32,No,Yes,DSL,59,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,68.75,4888.2,0,0,887.04,5775.24,Stayed,,
8039-EQPIM,Male,22,Yes,0,Spring Valley,91977,32.726627,-116.994608,7,69,None,No,,,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,60.25,4055.5,0,120,0,4175.5,Stayed,,
8040-MNRTF,Female,47,No,0,Taft,93268,35.184837,-119.402525,0,1,None,Yes,37.51,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,71.1,71.1,0,0,37.51,108.61,Joined,,
8041-TMEID,Male,73,Yes,0,Corning,96021,39.913777,-122.289984,1,63,None,Yes,37.12,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.5,6991.9,0,0,2338.56,9330.46,Stayed,,
8042-JVNFH,Male,23,No,0,Olancha,93549,36.296851,-117.865469,0,1,None,Yes,35.28,No,Yes,Fiber Optic,51,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,71.35,0,0,35.28,106.63,Churned,Attitude,Attitude of support person
8042-RNLKO,Male,40,No,0,Watsonville,95076,36.931654,-121.752383,0,66,Offer A,Yes,32.22,Yes,No,,,,,,,,,,,One Year,No,Bank Withdrawal,25.45,1699.15,0,0,2126.52,3825.67,Stayed,,
8043-PNYSD,Male,48,Yes,2,Lakehead,96051,40.883853,-122.418258,4,63,Offer B,Yes,10.67,No,No,,,,,,,,,,,Two Year,No,Mailed Check,19.55,1245.6,0,0,672.21,1917.81,Stayed,,
8044-BGWPI,Male,50,Yes,2,Ontario,91764,34.074087,-117.605618,8,12,Offer D,Yes,33.9,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,21.15,306.05,0,0,406.8,712.85,Stayed,,
8046-DNVTL,Male,56,Yes,0,Weott,95571,40.310119,-123.909449,8,62,Offer B,No,,,Yes,Cable,29,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,-10,2345.55,0,0,0,2345.55,Stayed,,
8048-DSDFQ,Male,63,No,0,Midway City,92655,33.744439,-117.98588,0,1,None,Yes,13.08,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.2,20.2,0,0,13.08,33.28,Joined,,
8049-WJCLQ,Male,50,Yes,2,Ducor,93218,35.846067,-119.004073,5,10,Offer D,Yes,19.77,No,Yes,DSL,12,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,60.2,563.5,0,0,197.7,761.2,Stayed,,
8050-DVOJX,Male,67,No,0,Keeler,93530,36.560498,-117.962461,0,49,Offer B,Yes,43.19,Yes,Yes,Cable,10,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,81.35,4060.9,0,0,2116.31,6177.21,Stayed,,
8050-WYBND,Female,55,No,2,Whittier,90606,33.976678,-118.065875,0,22,None,No,,,Yes,DSL,29,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,49.45,1031.4,0,0,0,1031.4,Stayed,,
8050-XGRVL,Female,22,Yes,3,Millville,96062,40.531257,-122.148139,5,62,Offer B,Yes,32.92,No,Yes,DSL,71,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,54.75,3425.35,8.5,0,2041.04,5457.89,Stayed,,
8051-HJRLT,Female,72,No,0,Wrightwood,92397,34.358321,-117.618263,0,1,Offer E,Yes,18.2,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,70.55,0,0,18.2,88.75,Churned,Attitude,Attitude of service provider
8053-WWDRO,Female,62,Yes,0,San Diego,92109,32.787836,-117.232376,1,6,None,Yes,31.7,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.5,146.3,0,0,190.2,336.5,Churned,Competitor,Competitor made better offer
8058-DMYRU,Male,69,No,0,Glendale,91208,34.195386,-118.238508,0,54,None,Yes,18.58,Yes,Yes,Fiber Optic,14,No,Yes,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,-8,4931.8,0,0,1003.32,5935.12,Stayed,,
8058-INTPH,Female,57,No,0,San Diego,92109,32.787836,-117.232376,0,1,None,Yes,22.48,No,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.65,79.65,0,0,22.48,102.13,Churned,Competitor,Competitor made better offer
8058-JMEQO,Female,76,No,0,San Diego,92121,32.898613,-117.202937,0,9,Offer E,Yes,12.91,Yes,Yes,Fiber Optic,21,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,762.5,0,0,116.19,878.69,Churned,Competitor,Competitor made better offer
8059-UDZFY,Female,73,No,2,Lucerne,95458,39.141934,-122.770679,0,33,Offer C,Yes,12.75,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,105.35,3465.05,0,0,420.75,3885.8,Stayed,,
8060-HIWJJ,Male,35,No,0,Lincoln,95648,38.922812,-121.312005,0,64,Offer B,Yes,14.39,Yes,Yes,DSL,7,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.55,5632.55,0,0,920.96,6553.51,Stayed,,
8062-YBDOE,Male,70,No,0,Canyon Country,91351,34.422519,-118.420717,0,1,None,Yes,7.23,No,Yes,Fiber Optic,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65,0,0,7.23,76.88,Churned,Other,Don't know
